steamid,communityvisibilitystate,profilestate,personaname,commentpermission,profileurl,avatarfull,personastate,realname,primaryclanid,timecreated,personastateflags,loccountrycode,locstatecode,loccityid,gameextrainfo,gameid,lobbysteamid,gameserverip,gameserversteamid,response
7.65611981640926e+16,3.0,1.0,y2k,1.0,https://steamcommunity.com/id/deadistheanswer/,https://avatars.steamstatic.com/d7fa5c365530edda40a3ab02ba6f8965c95f130a_full.jpg,0.0,𐌌𐌄𐌋Ꝋ𐌃𐌙ᛑᙣᙣᒣ,1.0358279143326131e+17,1416483189.0,0.0,HK,,,,,,,,
7.656119816436416e+16,3.0,1.0,Khôi,1.0,https://steamcommunity.com/id/LawlietLe/,https://avatars.steamstatic.com/05f7fa53716074737047c5f757dec34cd2c49d9a_full.jpg,1.0,✪ Khôi,1.035827914295214e+17,1416584651.0,0.0,,,,,,,,,
7.656119816468176e+16,2.0,1.0,le ben,2.0,https://steamcommunity.com/id/lesingleplayergamer/,https://avatars.steamstatic.com/8a78a24d3ae3031caf2695bc4dede2d6eb7af7cf_full.jpg,0.0,,,,,,,,,,,,,
7.656119816519411e+16,3.0,1.0,MESS1,1.0,https://steamcommunity.com/id/ngogialuc/,https://avatars.steamstatic.com/e5a4b7d7eb525342fc57fc5b3cb969f255370ea4_full.jpg,0.0,Messie Gia Luc,1.0358279146747094e+17,1417090799.0,0.0,VN,51,,,,,,,
7.65611981653343e+16,3.0,1.0,Emqil,1.0,https://steamcommunity.com/id/Emqil/,https://avatars.steamstatic.com/d18d7acbfb99ff9b8f5b734d67b6a78cf9d87bae_full.jpg,0.0,,1.0358279143927963e+17,1417137499.0,0.0,ZW,,,,,,,,
7.656119816534378e+16,3.0,1.0,MLCS,1.0,https://steamcommunity.com/id/PoongPonk/,https://avatars.steamstatic.com/6b417f2e0906c9d6f019fe25417b83f5ed56013c_full.jpg,4.0,MLCS,1.0358279145469629e+17,1417147493.0,0.0,AM,,,,,,,,
7.656119816608942e+16,3.0,1.0,Cháu Nguyen Tan Dung,1.0,https://steamcommunity.com/id/ThuTuongNguyenTanDung/,https://avatars.steamstatic.com/a75d9e87ad25150a1e9361ffc5ad027561fea71e_full.jpg,0.0,Trương Kiên,1.0358279145893645e+17,1417499305.0,0.0,VN,76,,,,,,,
7.656119816615344e+16,3.0,1.0,GAMEJUNKY94,1.0,https://steamcommunity.com/id/gamejunky94official/,https://avatars.steamstatic.com/3ec9d0dd90d18bc9124e015a5ab4eaeaccc41a9d_full.jpg,0.0,Robin | quit trading,1.0358279143232056e+17,1417536367.0,0.0,DE,,,,,,,,
7.656119816651966e+16,3.0,1.0,HAFX ITheFascist,1.0,https://steamcommunity.com/id/ITheFascist/,https://avatars.steamstatic.com/6dbea054c129c3ac2ba934fcead64adbe053812b_full.jpg,0.0,©  𝕴𝕿𝖍𝖊𝕱𝖆𝖘𝖈𝖎𝖘𝖙,1.0358279145837403e+17,1417723100.0,0.0,GR,01,17638.0,,,,,,
7.656119816657475e+16,3.0,1.0,viet,1.0,https://steamcommunity.com/id/digimons/,https://avatars.steamstatic.com/126ffa81816969af014315b3f3476b222f8319c1_full.jpg,0.0,,1.0358279145985942e+17,1417805648.0,0.0,US,,,,,,,,
7.656119816665e+16,1.0,1.0,Valter Sträng,1.0,https://steamcommunity.com/id/Kallehannes/,https://avatars.steamstatic.com/e2b4569ef06ae4b165a81de86e8a810fa8ff77ca_full.jpg,0.0,,,,,,,,,,,,,
7.656119816667989e+16,3.0,1.0,,,https://steamcommunity.com/id/quickydota/,https://avatars.steamstatic.com/efe3c9cd8c1acb3e635582bb88bb73d675abfcf0_full.jpg,0.0,.,1.0358279145670666e+17,1417797858.0,0.0,US,CA,206.0,,,,,,
7.656119816689914e+16,3.0,1.0,АльАзиф,1.0,https://steamcommunity.com/id/dspdvd/,https://avatars.steamstatic.com/559cfc73cc963809e4b5ca068d95e04bb907279b_full.jpg,4.0,,1.035827914295214e+17,1417953223.0,0.0,,,,,,,,,
7.656119816703314e+16,3.0,1.0,Wither,1.0,https://steamcommunity.com/id/baojirachi/,https://avatars.steamstatic.com/189daa17074f65eff0cd517cbd780758a906c849_full.jpg,0.0,,1.0358279146008846e+17,1418030481.0,0.0,DE,,,,,,,,
7.656119816741898e+16,3.0,1.0,o kia,1.0,https://steamcommunity.com/id/truongdinhtuananh/,https://avatars.steamstatic.com/ab38a8f9b1064a9a49e37f11a5dd83cd6add782d_full.jpg,0.0,,1.0358279145739262e+17,1418262334.0,0.0,IT,,,,,,,,
7.656119816786547e+16,3.0,1.0,HPSunLess,,https://steamcommunity.com/profiles/76561198167865470/,https://avatars.steamstatic.com/606f37ad41de4e9029abf2b37afd7412b7751709_full.jpg,0.0,,1.035827914665391e+17,1418534894.0,0.0,TR,,,,,,,,
7.656119816812694e+16,3.0,1.0,Gamer,1.0,https://steamcommunity.com/id/Crispy-Potato/,https://avatars.steamstatic.com/52136ba5289f6be7cc77d640ab95ad588da84a79_full.jpg,0.0,Adrian,1.0358279144144162e+17,1418653876.0,0.0,NO,05,30371.0,,,,,,
7.656119816883968e+16,2.0,1.0,kryzzz,,https://steamcommunity.com/id/grayzzzk1ng/,https://avatars.steamstatic.com/c3a73253f193e17bf2a23a564e7aa9b09195de2d_full.jpg,0.0,,,,,,,,,,,,,
7.656119816896978e+16,3.0,1.0,w0zzei,1.0,https://steamcommunity.com/id/mehmet0u/,https://avatars.steamstatic.com/bc8598b059cae633afb105ae5651891931666d71_full.jpg,0.0,Mehmet Ünal,1.0358279145627339e+17,1419103371.0,0.0,TR,,,,,,,,
7.656119816925742e+16,3.0,1.0,yazz,1.0,https://steamcommunity.com/id/FoXx1337x2/,https://avatars.steamstatic.com/f35828f27b90bea9fcd92fbbe7d587fbcfd4a0b5_full.jpg,0.0,David Konstantin,1.035827914371821e+17,1419252426.0,0.0,SK,02,,,,,,,
7.656119816983234e+16,3.0,1.0,Mr Lee T,,https://steamcommunity.com/id/espnlee/,https://avatars.steamstatic.com/94a0c5f63a73d91bee8daddce9ba18ac4393e4ef_full.jpg,0.0,Tuan Lee,1.0358279143702805e+17,1419438266.0,0.0,VN,,,,,,,,
7.65611981698662e+16,3.0,1.0,amaDi,,https://steamcommunity.com/profiles/76561198169866202/,https://avatars.steamstatic.com/082b719b3a875dff64f23361a50e3349d363b196_full.jpg,0.0,,1.035827914295214e+17,1419442227.0,0.0,NE,,,,,,,,
7.656119816996109e+16,3.0,1.0,заперил эволюцию,1.0,https://steamcommunity.com/id/OneSillProfit/,https://avatars.steamstatic.com/7d47e68461801329dd36c374bfe79992815985e9_full.jpg,0.0,вполураспаде,1.035827914295214e+17,1419481077.0,0.0,CA,,,,,,,,
7.656119817058734e+16,3.0,1.0,Chill Vans,1.0,https://steamcommunity.com/id/nhanvo1997/,https://avatars.steamstatic.com/19ed6e38515314a780a4cb75807c6853327a4106_full.jpg,1.0,Vo Hoang Nhan,1.0358279144007854e+17,1419685230.0,0.0,VN,62,,,,,,,
7.65611981708687e+16,3.0,1.0,UwUwU 3,1.0,https://steamcommunity.com/id/BenBen0507/,https://avatars.steamstatic.com/bf7c82977ec0dcf02b30f4d8011fb96893020840_full.jpg,0.0,Thành Nguyễn,1.035827914295214e+17,1419793384.0,0.0,VN,,,,,,,,
7.656119817097434e+16,3.0,1.0,tru3,,https://steamcommunity.com/id/whereismymiiiindxd/,https://avatars.steamstatic.com/d2163fd6a560d91049b5135341615d9d131424d6_full.jpg,0.0,raWr,1.0358279145531949e+17,1419856229.0,0.0,JP,22,25821.0,,,,,,
7.656119817200376e+16,2.0,1.0,,1.0,https://steamcommunity.com/id/francejsa/,https://avatars.steamstatic.com/857fac0e2c81c9951eb3b4a13ae21651cd1b0e77_full.jpg,0.0,,,,,,,,,,,,,
7.656119817204011e+16,3.0,1.0,Mikdis,1.0,https://steamcommunity.com/id/mikdisone/,https://avatars.steamstatic.com/9b14007542202d654d00177829c8ee7b9bddb232_full.jpg,4.0,Joka tilanteen kaapo,1.0358279145687589e+17,1420298368.0,0.0,TG,11,,,,,,,
7.656119817262402e+16,3.0,1.0,BLEJZ1K,1.0,https://steamcommunity.com/id/3laze/,https://avatars.steamstatic.com/f475e53ef19911b9f0b5baef460efcf8adaf4506_full.jpg,0.0,,1.0358279144041464e+17,1420605087.0,0.0,PL,26,,,,,,,
7.656119817304293e+16,2.0,1.0,7SECONDZ,,https://steamcommunity.com/id/7SECONDZ/,https://avatars.steamstatic.com/323d5bc15a7de6d9aecb880338e6b1993b841d86_full.jpg,0.0,,,,,,,,,,,,,
7.656119817342349e+16,3.0,1.0,dimitir,1.0,https://steamcommunity.com/profiles/76561198173423494/,https://avatars.steamstatic.com/e349965f40d28e4293f9d9c56585aff8a874ab00_full.jpg,0.0,,1.035827914295214e+17,1420995899.0,0.0,FI,,,,,,,,
7.656119817390699e+16,3.0,1.0,Mojo,1.0,https://steamcommunity.com/id/svckmyvertical/,https://avatars.steamstatic.com/d69dd125ae735833d58e17536ddf4139d412162e_full.jpg,0.0,,1.0358279145566038e+17,1421288355.0,0.0,GB,,,,,,,,
7.656119817552045e+16,3.0,1.0,DraGz,1.0,https://steamcommunity.com/profiles/76561198175520446/,https://avatars.steamstatic.com/97ddb8fb475b0596f94eb69b983a0b7fcf38c611_full.jpg,0.0,Max,1.0358279143467594e+17,1422077203.0,0.0,DE,16,,,,,,,
7.656119817615674e+16,3.0,1.0,AlwaysHigh,1.0,https://steamcommunity.com/profiles/76561198176156742/,https://avatars.steamstatic.com/0fb89634c4b73c1c4e09c6872f1c620e37613615_full.jpg,0.0,ez pz,1.0358279145729006e+17,1422352604.0,0.0,IN,16,22575.0,,,,,,
7.656119817726326e+16,3.0,1.0,broly,1.0,https://steamcommunity.com/id/xBroleh/,https://avatars.steamstatic.com/98bae59a4770b726723a56ad5ec784baf4bd7275_full.jpg,0.0,broly,1.0358279142952453e+17,1422891109.0,0.0,NL,,,,,,,,
7.656119817739336e+16,3.0,1.0,Woo Cash,1.0,https://steamcommunity.com/id/Luke-Scream-/,https://avatars.steamstatic.com/e0a9fc5095d913ff45b3de6fafa1b85b7ca551a6_full.jpg,0.0,,1.035827914689192e+17,1422974410.0,0.0,US,CA,,,,,,,
7.65611981781885e+16,3.0,1.0,Ama,1.0,https://steamcommunity.com/id/Ama19062019/,https://avatars.steamstatic.com/735e0b4bf590182cee988f982957f1ddea5547ac_full.jpg,0.0,,1.0358279146327093e+17,1423302293.0,0.0,PL,,,,,,,,
7.65611981784632e+16,3.0,1.0,egotistical,1.0,https://steamcommunity.com/id/XHR/,https://avatars.steamstatic.com/38bb1078a73b2779bd802359f1b61614d3109bec_full.jpg,0.0,,1.0358279145666042e+17,1423418893.0,0.0,,,,,,,,,
7.656119817851834e+16,3.0,1.0,Mayja,1.0,https://steamcommunity.com/id/freshdumb6/,https://avatars.steamstatic.com/8c615d85224ce85f1ce398c48a30fca1c86381b5_full.jpg,0.0,Unknown guy from,1.0358279143244101e+17,1423493827.0,0.0,US,IL,1338.0,,,,,,
7.65611981797242e+16,3.0,1.0,Lisa the only one,1.0,https://steamcommunity.com/id/thekingwar/,https://avatars.steamstatic.com/14cc388ef5afda34d237ec035e5420cf45b235bd_full.jpg,0.0,,1.035827914343792e+17,1424002742.0,0.0,VN,52,,,,,,,
7.656119818028035e+16,3.0,1.0,,1.0,https://steamcommunity.com/id/220014627/,https://avatars.steamstatic.com/7fd9e2bc1812eec187c2ae3593063efa9de84bb1_full.jpg,0.0,Ying ying,1.035827914295214e+17,1424266082.0,0.0,VN,30,46487.0,,,,,,
7.656119818035659e+16,3.0,1.0,ᵛᶰƴʯՇᶏ༻,1.0,https://steamcommunity.com/profiles/76561198180356589/,https://avatars.steamstatic.com/107096ed0a8a7728fb1aedfa63c73bede66ce51a_full.jpg,0.0,,1.0358279143426293e+17,1424348619.0,0.0,VN,52,,,,,,,
7.656119818076224e+16,3.0,1.0,Lâm MaL Lưu,1.0,https://steamcommunity.com/id/narutovip098/,https://avatars.steamstatic.com/91c110cf7ad54e1b2078f36367fe6f0967961359_full.jpg,0.0,,1.0358279143505298e+17,1424507607.0,0.0,,,,,,,,,
7.656119818161963e+16,3.0,1.0,Nguyễn Xuân Fúc,,https://steamcommunity.com/id/tdnhathuy/,https://avatars.steamstatic.com/ecc898eb4cf1452f7d92a5b8f4e7090293ce738d_full.jpg,0.0,bỏ kì lắc,1.035827914295214e+17,1424864688.0,0.0,KH,29,,,,,,,
7.656119818437318e+16,3.0,1.0,Father Callahan,1.0,https://steamcommunity.com/id/RealFariy/,https://avatars.steamstatic.com/143e43db1bb95ac7fc03f5338e73d2f062126f4c_full.jpg,0.0,᠌ ᠌ ᠌ ᠌ ᠌᠌ ᠌᠌,1.0358279145703005e+17,1425979013.0,0.0,DZ,09,14336.0,,,,,,
7.656119818462098e+16,3.0,1.0,Finn,1.0,https://steamcommunity.com/id/RipMyUnclePhil/,https://avatars.steamstatic.com/1a6a946be04b03a5f9373ec1e9f6cf8e07d6c7cd_full.jpg,0.0,Finn,1.0358279144006126e+17,1426061298.0,0.0,US,CA,511.0,,,,,,
7.656119818498032e+16,3.0,1.0,Jayger A,,https://steamcommunity.com/id/hoanganh49/,https://avatars.steamstatic.com/f4b0b03398dbaf9a3fda1d0a486fb55c63b04e30_full.jpg,0.0,,1.0358279145612934e+17,1426249570.0,0.0,TK,,,,,,,,
7.65611981851605e+16,3.0,1.0,shaun,1.0,https://steamcommunity.com/profiles/76561198185160489/,https://avatars.steamstatic.com/df53139edbaf1c4e85b2c779220cfdfb3e4afe61_full.jpg,0.0,,1.0358279146375896e+17,1426339968.0,0.0,IL,05,,,,,,,
7.656119818804237e+16,3.0,1.0,fml,2.0,https://steamcommunity.com/id/xyz_xyz/,https://avatars.steamstatic.com/87eace7fb8ac982c24ab383308b5b539d88220e3_full.jpg,0.0,valve TMKC,1.035827914295214e+17,1427371422.0,0.0,IN,16,,,,,,,
7.656119818861952e+16,3.0,1.0,exe,1.0,https://steamcommunity.com/profiles/76561198188619521/,https://avatars.steamstatic.com/ab5d370adafbd1cc45bc158186fd71bbc7e51db9_full.jpg,0.0,,1.035827914295214e+17,1427644716.0,0.0,,,,,,,,,
7.656119818868622e+16,3.0,1.0,aLone,,https://steamcommunity.com/profiles/76561198188686218/,https://avatars.steamstatic.com/8dfe278c7493b6984540e57ecd57b791df13841e_full.jpg,0.0,Catalin,1.0358279145809002e+17,1427632675.0,0.0,RO,13,37347.0,,,,,,
7.656119818902549e+16,3.0,1.0,Geo,1.0,https://steamcommunity.com/id/KyoKiller/,https://avatars.steamstatic.com/86cd6eb679c91eca2d7958bf13f92d6c668097aa_full.jpg,0.0,Trương Thiện Quang,1.0358279146115922e+17,1427791151.0,0.0,VN,,,,,,,,
7.65611981891457e+16,3.0,1.0,Kirtle,1.0,https://steamcommunity.com/id/kirtle_/,https://avatars.steamstatic.com/2b6d6c7206b38e478c025e988f0c3a0131789c03_full.jpg,0.0,,1.0358279143443675e+17,1427878854.0,0.0,PT,14,,,,,,,
7.656119818924173e+16,3.0,1.0,Bicycle PEEK,1.0,https://steamcommunity.com/profiles/76561198189241721/,https://avatars.steamstatic.com/4be63b9d0deff39011b26ccbceebb024c5b82a85_full.jpg,0.0,Phan Huy,1.0358279145652822e+17,1427971510.0,0.0,VN,61,,,,,,,
7.656119818938718e+16,3.0,1.0,Sova pls revive me,1.0,https://steamcommunity.com/profiles/76561198189387190/,https://avatars.steamstatic.com/c5ff793c53db7fb35c3e13020f00fae1830070ac_full.jpg,0.0,Dead Game,1.0358279146821808e+17,1427995433.0,0.0,VN,,,,,,,,
7.656119819003472e+16,3.0,1.0,Không có tai nghe,1.0,https://steamcommunity.com/profiles/76561198190034728/,https://avatars.steamstatic.com/a521352ec938d97a89f4b9655f75924d3cea6344_full.jpg,0.0,,1.0358279145486658e+17,1412677685.0,0.0,US,,,,,,,,
7.656119819038125e+16,3.0,1.0,Deansy,1.0,https://steamcommunity.com/id/DeansyWasTaken/,https://avatars.steamstatic.com/0b2ac6a1e25a0fc28b724d902147bb4a2a663f24_full.jpg,0.0,,1.0358279145311045e+17,1428362141.0,0.0,GB,,,,,,,,
7.656119819061778e+16,3.0,1.0,I am Hai,1.0,https://steamcommunity.com/id/TheRealHB/,https://avatars.steamstatic.com/9ab854c23ad39c58c4a0dcb78a9104a2cd9691d4_full.jpg,1.0,Thanh Hải,1.035827914343792e+17,1428563449.0,0.0,VN,51,,,,,,,
7.656119819072022e+16,3.0,1.0,Baris,1.0,https://steamcommunity.com/id/Barrrisssss/,https://avatars.steamstatic.com/05a6570be6769d10d404e48b3f75049f3c8916f1_full.jpg,0.0,✬Barış✬,1.0358279142954757e+17,1428581794.0,0.0,US,NY,,,,,,,
7.656119819079469e+16,3.0,1.0,TN,1.0,https://steamcommunity.com/id/bcarel3ss/,https://avatars.steamstatic.com/fc13983152884bdfe9417d8329d81150a94f7d0a_full.jpg,0.0,TN,1.0358279144769334e+17,1428645424.0,0.0,,,,,,,,,
7.656119819120832e+16,3.0,1.0,Alena,1.0,https://steamcommunity.com/profiles/76561198191208318/,https://avatars.steamstatic.com/681afd027cfcc0d655320549d830c6726d31c575_full.jpg,0.0,Alena,1.0358279143854552e+17,1428774923.0,0.0,FI,06,,,,,,,
7.656119819126622e+16,3.0,1.0,Jinxbear,1.0,https://steamcommunity.com/id/xiaochanggood/,https://avatars.steamstatic.com/728052dcae3da96e6353f6b282591110fdc44be1_full.jpg,0.0,我要认真游戏人生！,1.0358279144040506e+17,1428842769.0,0.0,CN,,,,,,,,
7.656119819178448e+16,3.0,1.0,76561198191784477,,https://steamcommunity.com/id/ProtagonistSteamSupport/,https://avatars.steamstatic.com/fef49e7fa7e1997310d705b2a6158ff8dc1cdfeb_full.jpg,0.0,Steam Support,1.0358279142979643e+17,1429098810.0,0.0,CA,BC,4832.0,,,,,,
7.656119819198592e+16,3.0,1.0,Hàng Cân,1.0,https://steamcommunity.com/id/qvu/,https://avatars.steamstatic.com/cdd36f623e38f47a92588da00d46357ab356e83e_full.jpg,0.0,Vu Quang,1.0358279146203354e+17,1429151072.0,0.0,VN,,,,,,,,
7.656119819285406e+16,3.0,1.0,Patrik f0rest Lindberg,1.0,https://steamcommunity.com/id/madman1412_v2/,https://avatars.steamstatic.com/c6026d6f3db79181d71e765510aff3ff2ae83879_full.jpg,0.0,,1.0358279143376522e+17,1429593944.0,0.0,GB,H8,16975.0,,,,,,
7.656119819296438e+16,3.0,1.0,Tiësto,1.0,https://steamcommunity.com/id/nmtrus/,https://avatars.steamstatic.com/ee167726c75d861323aaeab9fb00afad41d1d670_full.jpg,0.0,Tiësto,1.0358279144037176e+17,1429625065.0,0.0,VN,51,,,,,,,
7.656119819320838e+16,3.0,1.0,Yost Aromin,1.0,https://steamcommunity.com/id/232942657/,https://avatars.steamstatic.com/632c77a94350e82562d6b6975c53c4be9338f129_full.jpg,0.0,,1.0358279147016726e+17,1429803641.0,0.0,DZ,,,,,,,,
7.656119819323413e+16,3.0,1.0,Fanz,1.0,https://steamcommunity.com/id/FNZ1/,https://avatars.steamstatic.com/3347685d5b0ffdf9fb2eacdabdcfe12d672d3294_full.jpg,0.0,Fanzey,1.035827914295214e+17,1429799115.0,0.0,DE,,,,,,,,
7.656119819340363e+16,3.0,1.0,MLP Shady,2.0,https://steamcommunity.com/id/shadyzera1/,https://avatars.steamstatic.com/bd9626774c6f970d4fb43688559d973c4b82bbda_full.jpg,0.0,           ⠀,1.0358279143562312e+17,1429921636.0,0.0,BR,,,,,,,,
7.656119819395936e+16,3.0,1.0,LuBerry,1.0,https://steamcommunity.com/id/LuBerryy/,https://avatars.steamstatic.com/e9a2c11e5c62bf63abc90ba129c04cd6e9752403_full.jpg,0.0,,1.0358279146441507e+17,1430202820.0,0.0,TW,02,,,,,,,
7.656119819430683e+16,3.0,1.0,VanHao,1.0,https://steamcommunity.com/id/haohomhi/,https://avatars.steamstatic.com/ee0e6adb9c075b0b40cbedba2f8699d1c040ca6c_full.jpg,0.0,🌼🌼🌼🌼🌼🌼🌼,1.035827914295214e+17,1430362424.0,0.0,JP,40,26138.0,,,,,,
7.65611981948609e+16,3.0,1.0,furlan,1.0,https://steamcommunity.com/id/BNK-/,https://avatars.steamstatic.com/97e463a36f2693f6158631fb69c4074694019c20_full.jpg,0.0,,1.0358279145715938e+17,1430668738.0,0.0,US,CA,387.0,,,,,,
7.656119819505374e+16,3.0,1.0,Vladix,1.0,https://steamcommunity.com/id/vladixxx/,https://avatars.steamstatic.com/f28fc5d8310ceed92511b705373307f0d704a5b7_full.jpg,0.0,"Neicu ""Vladix"" Vlad Ionut",1.0358279146009384e+17,1430729727.0,0.0,RO,41,39353.0,,,,,,
7.6561198195438e+16,3.0,1.0,Raz1,1.0,https://steamcommunity.com/id/rayhanseger/,https://avatars.steamstatic.com/f4454afd3f2daaf678ccf22adf2e5ab1c67f093b_full.jpg,0.0,razji,1.0358279143845466e+17,1430989875.0,0.0,,,,,,,,,
7.656119819553434e+16,3.0,1.0,szymanskii,1.0,https://steamcommunity.com/id/deathlook10/,https://avatars.steamstatic.com/60441ccc47e80b64b9397c3e9dde2c294923aeac_full.jpg,0.0,Ekin Irmak,1.0358279145239322e+17,1431099465.0,0.0,SE,26,43754.0,,,,,,
7.656119819561448e+16,3.0,1.0,Accsstar,1.0,https://steamcommunity.com/id/Accsstar/,https://avatars.steamstatic.com/579c8bf696ebe072f1a18928ad7b6b02407f9d25_full.jpg,0.0,24yo ♂,1.035827914344819e+17,1431116499.0,0.0,GB,,,,,,,,
7.656119819582835e+16,3.0,1.0,paon1y,1.0,https://steamcommunity.com/id/paon1y/,https://avatars.steamstatic.com/e47b210b6fa507b257e3a20a9a8e89789536490d_full.jpg,0.0,.,1.0358279143976422e+17,1431246312.0,0.0,TH,27,44476.0,,,,,,
7.656119819606578e+16,3.0,1.0,Ta Dinh Fẻrari Peek,,https://steamcommunity.com/profiles/76561198196065783/,https://avatars.steamstatic.com/3803e3f477c455fc93293a7a2d7fb6a0f4a8d634_full.jpg,0.0,,1.035827914295214e+17,1431310584.0,0.0,,,,,,,,,
7.656119819606898e+16,3.0,1.0,Divine crusader,1.0,https://steamcommunity.com/id/jJasonbachchau/,https://avatars.steamstatic.com/c0d65b0f8dd27e89e97ab69e161e4a505a473051_full.jpg,0.0,,1.0358279143518206e+17,1431347702.0,0.0,,,,,,,,,
7.65611981964181e+16,3.0,1.0,kingpin,1.0,https://steamcommunity.com/id/pinsking/,https://avatars.steamstatic.com/bf1f44a29aa514172e03dff59a2b7fb7a119aa0e_full.jpg,0.0,,1.0358279143937632e+17,1431528636.0,0.0,US,NY,,,,,,,
7.656119819658395e+16,3.0,1.0,AAP,1.0,https://steamcommunity.com/id/BeatzZzZ/,https://avatars.steamstatic.com/61aa943b81d6a790822ac2d94cc63f210ef87253_full.jpg,1.0,,1.0358279143477083e+17,1431658038.0,0.0,US,CA,,NBA 2K26,3472040.0,,,,
7.656119819703014e+16,3.0,1.0,c o r g i,1.0,https://steamcommunity.com/id/corgiiii/,https://avatars.steamstatic.com/902885a22681dcdae102163cbc852e7c42f4c93d_full.jpg,0.0,An,1.0358279145469629e+17,1431845374.0,0.0,VN,53,,,,,,,
7.65611981971991e+16,3.0,1.0,Kes,1.0,https://steamcommunity.com/id/vncraw/,https://avatars.steamstatic.com/1c5dc391a7260f9deddcbe045f615674bbc19373_full.jpg,0.0,Kes,1.035827914295214e+17,1432008261.0,0.0,US,WA,4030.0,,,,,,
7.656119819724021e+16,3.0,1.0,Rin,,https://steamcommunity.com/id/Rin_PHNL/,https://avatars.steamstatic.com/cd17d6573e85c5d4a90038f65b57e0625fc44301_full.jpg,0.0,Nhật Linh,1.035827914295214e+17,1431944023.0,0.0,VN,29,,,,,,,
7.656119819785643e+16,3.0,1.0,TTD Jacob,,https://steamcommunity.com/profiles/76561198197856439/,https://avatars.steamstatic.com/99b8235b43e9f31e8fc12bf8125bd3c19ac04df1_full.jpg,0.0,,1.03582791463844e+17,1432424985.0,0.0,AU,QLD,4909.0,,,,,,
7.656119819847954e+16,3.0,1.0,,1.0,https://steamcommunity.com/id/blackcuberton/,https://avatars.steamstatic.com/b1bbf25845ebe3af18087bb8336ad9bf9dc6215e_full.jpg,0.0,Gaben,1.035827914295214e+17,1432692921.0,0.0,CN,08,9927.0,,,,,,
7.65611981985658e+16,3.0,1.0,Ced,1.0,https://steamcommunity.com/id/moneynemo/,https://avatars.steamstatic.com/4a4ce1ef24c6f88f23e323baf3ae4dab6e7ae1d7_full.jpg,0.0,Ced,1.0358279144112389e+17,1432782574.0,0.0,FR,B2,16380.0,,,,,,
7.656119819883323e+16,1.0,1.0,35VMM75TYU,2.0,https://steamcommunity.com/profiles/76561198198833237/,https://avatars.steamstatic.com/fe318eee8d10a12b60ac9dd6920a4391ff2f9830_full.jpg,0.0,,,,,,,,,,,,,
7.656119819894035e+16,1.0,1.0,,1.0,https://steamcommunity.com/id/mazepot/,https://avatars.steamstatic.com/3f27a5a0f22a8e3ad2caab69f6511071e933bb86_full.jpg,0.0,,,,,,,,,,,,,
7.656119819899136e+16,3.0,1.0,oc cut,1.0,https://steamcommunity.com/id/Hoanglong0108/,https://avatars.steamstatic.com/20c989541be1667aab290bdbf3ed79b4cf246cf5_full.jpg,0.0,Long Hoang,1.0358279145638707e+17,1432993119.0,0.0,GB,,,,,,,,
7.65611981991064e+16,3.0,1.0,toiletskibidi,1.0,https://steamcommunity.com/id/scebydee/,https://avatars.steamstatic.com/0e96fd1da4c91017a7c1de980d6361b139e6831d_full.jpg,0.0,,1.0358279146436547e+17,1433061193.0,0.0,PS,,,,,,,,
7.656119819943419e+16,3.0,1.0,NDD,,https://steamcommunity.com/profiles/76561198199434195/,https://avatars.steamstatic.com/a320400f05f9432fc1c6f8a296553a91fddf16d6_full.jpg,0.0,NDD,1.0358279145510994e+17,1433258268.0,0.0,CA,,,,,,,,
7.656119819969469e+16,3.0,1.0,Bæ,1.0,https://steamcommunity.com/id/cassyxo/,https://avatars.steamstatic.com/eaef9ac4eaaf3476e28f6c6c6b40d78680b61b22_full.jpg,0.0,𝓒𝓪𝓼 𝔁𝓸,1.035827914345439e+17,1433365417.0,0.0,US,CA,387.0,,,,,,
7.656119819971296e+16,3.0,1.0,loкi,1.0,https://steamcommunity.com/id/deviliac/,https://avatars.steamstatic.com/ff04d0b904a245c970759d8afb96d8c3cdaee306_full.jpg,1.0,,1.035827914587025e+17,1433427581.0,0.0,,,,,,,,,
7.656119819985427e+16,3.0,1.0,TAN NOAH,1.0,https://steamcommunity.com/profiles/76561198199854274/,https://avatars.steamstatic.com/68552ffd393aaf051f164025de698bfc8ee76e9d_full.jpg,0.0,,1.0358279143861811e+17,1433493003.0,0.0,,,,,,,,,
7.65611982002035e+16,3.0,1.0,Meo,,https://steamcommunity.com/profiles/76561198200203497/,https://avatars.steamstatic.com/17adbdfdeb9d262754aa9310a441b18a35b1d374_full.jpg,0.0,,1.0358279144087664e+17,1433650002.0,0.0,VN,53,,,,,,,
7.656119820035202e+16,3.0,1.0,fBK,1.0,https://steamcommunity.com/id/b1g_legend/,https://avatars.steamstatic.com/f4ddb87f55923549a73b65f0d0eac47801c48c08_full.jpg,0.0,The King of,1.0358279144162165e+17,1433664631.0,0.0,FJ,05,,,,,,,
7.656119820108502e+16,1.0,1.0,Joker,1.0,https://steamcommunity.com/profiles/76561198201085018/,https://avatars.steamstatic.com/7e71f01f890f01d61d8a87721d65bd2a28d38a8e_full.jpg,0.0,,,,,,,,,,,,,
7.656119820123162e+16,1.0,1.0,Kaboom,2.0,https://steamcommunity.com/id/miraclecute/,https://avatars.steamstatic.com/d7c44abf9d7dec4593e004f39a6a3fc141e74a9d_full.jpg,0.0,,,,,,,,,,,,,
